num_qubits,noise_level,attack_probability,qber,sifted_key_length,eve_qber_contribution,label
656,0.068331,0.080094,0.059748,318,0.014194,0
1383,0.036586,0.823218,0.221037,656,0.196646,1
431,0.121338,0.537724,0.178261,230,0.097369,1
1989,0.002607,0.562908,0.143579,989,0.141841,1
1482,0.097841,0.026339,0.063325,758,0,0
136,0.061134,0.418784,0.166667,66,0.125911,1
1707,0.13974,0.749481,0.269637,853,0.176477,1
305,0.137049,0.494315,0.158273,139,0.066908,1
1664,0.120101,0.608652,0.237267,805,0.1572,1
1645,0.064442,0.282802,0.110036,827,0.067075,0
1323,0.063951,0.274704,0.086072,639,0.043438,0
1241,0.003189,0.209141,0.049505,606,0.047379,0
1677,0.139147,0.03921,0.095526,827,0.002761,0
1716,0.146585,0.402323,0.182123,895,0.0844,1
1444,0.03162,0.825863,0.228095,719,0.207014,1
424,0.070926,0.898781,0.23,200,0.182716,1
1364,0.086772,0.528973,0.192537,670,0.134689,1
482,0.080969,0.549245,0.171674,233,0.117695,1
188,0.071947,0.207532,0.111111,99,0.063147,0
388,0.090944,0.587086,0.221675,203,0.161046,1
975,0.11841,0.513677,0.16537,514,0.08643,1
1932,0.062126,0.560016,0.159708,958,0.11829,1
164,0.01118,0.622568,0.097561,82,0.090107,1
240,0.041358,0.982851,0.212963,108,0.185391,1
275,0.017919,0.449255,0.118519,135,0.106572,1
462,0.090598,0.516907,0.173913,230,0.113514,1
1128,0.076359,0.494175,0.194192,551,0.143286,1
1661,0.022472,0.488238,0.135773,847,0.120792,1
190,0.05097,0.840462,0.193878,98,0.159897,1
1629,0.136945,0.214582,0.153563,814,0.062266,0
1836,0.130742,0.948843,0.291837,980,0.204676,1
250,0.088011,0.219899,0.095238,126,0.036564,0
956,0.002564,0.914995,0.242661,511,0.240952,1
1648,0.118343,0.39787,0.164692,844,0.085797,1
1430,0.007752,0.059378,0.028529,666,0.023361,0
451,0.137314,0.679923,0.263636,220,0.172093,1
380,0.087369,0.893976,0.274194,186,0.215948,1
947,0.038161,0.702992,0.217978,445,0.192537,1
1711,0.014301,0.115556,0.02847,843,0.018936,0
1903,0.110533,0.345025,0.162766,940,0.089077,1
1008,0.019965,0.076463,0.034951,515,0.021641,0
1106,0.069869,0.99767,0.268336,559,0.221757,1
1162,0.003221,0.186386,0.053476,561,0.051329,0
1031,0.137013,0.861317,0.272201,518,0.180859,1
1332,0.115876,0.09406,0.095729,679,0.018478,0
620,0.023704,0.038307,0.036184,304,0.020381,0
1126,0.095794,0.831645,0.278351,582,0.214488,1
1265,0.071627,0.441096,0.148649,666,0.100898,1
1170,0.013014,0.532284,0.140893,582,0.132217,1
1953,0.06988,0.657715,0.20679,972,0.160203,1
1515,0.055606,0.163866,0.062176,772,0.025105,0
1495,0.034602,0.432956,0.143826,737,0.120759,1
1633,0.140413,0.138497,0.111656,815,0.018048,0
1103,0.034066,0.247897,0.071685,558,0.048974,0
682,0.099784,0.739301,0.219941,341,0.153419,1
1118,0.146006,0.593059,0.225632,554,0.128294,1
1852,0.00306,0.140888,0.036105,914,0.034065,0
1771,0.020958,0.461972,0.134807,905,0.120835,1
772,0.105298,0.120288,0.103723,376,0.033525,0
1018,0.082372,0.508097,0.200382,524,0.145467,1
617,0.1222,0.407574,0.178914,313,0.097447,1
123,0.071842,0.051213,0.086207,58,0.038312,0
692,0.137366,0.573093,0.214477,373,0.1229,1
292,0.031795,0.069697,0.076336,131,0.05514,0
781,0.073007,0.159083,0.092838,377,0.044167,0
202,0.128852,0.488061,0.205607,107,0.119706,1
702,0.020368,0.003016,0.008499,353,0,0
1458,0.086747,0.925146,0.255911,719,0.19808,1
1703,0.061098,0.268626,0.127854,876,0.087122,0
1787,0.08839,0.202106,0.102207,861,0.04328,0
1166,0.022858,0.934867,0.220986,629,0.205747,1
1138,0.086833,0.174802,0.074576,590,0.016688,0
1939,0.087886,0.141611,0.086316,950,0.027725,0
1156,0.088057,0.825576,0.265781,602,0.207076,1
259,0.026746,0.027884,0.019737,152,0.001906,0
1879,0.058501,0.00783,0.040948,928,0.001947,0
1267,0.068102,0.726932,0.211024,635,0.165622,1
1367,0.09854,0.865351,0.247024,672,0.18133,1
282,0.142377,0.298853,0.217105,152,0.122187,0
992,0.012303,0.607141,0.147929,507,0.139727,1
972,0.142262,0.873323,0.296875,448,0.202033,1
1648,0.128804,0.509027,0.20073,822,0.114861,1
827,0.058326,0.941457,0.254587,436,0.215703,1
752,0.083943,0.071471,0.070866,381,0.014904,0
1394,0.039505,0.231724,0.076583,679,0.050247,0
129,0.074345,0.602453,0.15873,63,0.109167,1
1517,0.122441,0.095789,0.094697,792,0.01307,0
114,0.001119,0.027167,0,61,0,0
552,0.133726,0.016005,0.088462,260,0,0
1045,0.079687,0.867548,0.262664,533,0.20954,1
468,0.092051,0.493118,0.192982,228,0.131615,1
167,0.071415,0.965091,0.298851,87,0.25124,1
897,0.036533,0.202513,0.078431,459,0.054076,0
1444,0.056671,0.444451,0.153846,754,0.116065,1
560,0.075344,0.008928,0.068966,290,0.018736,0
621,0.064059,0.338338,0.125,304,0.082294,1
1386,0.087712,0.805681,0.238235,680,0.179761,1
1901,0.00472,0.724319,0.168264,939,0.165117,1
1084,0.107028,0.800116,0.250943,530,0.179591,1
1162,0.082113,0.935243,0.288107,597,0.233365,1
1672,0.136881,0.592055,0.212842,841,0.121588,1
225,0.074103,0.906765,0.294643,112,0.245241,1
1965,0.00553,0.242905,0.084178,986,0.080492,0
1004,0.121813,0.536229,0.168378,487,0.087169,1
818,0.141239,0.641731,0.206813,411,0.112653,1
1274,0.092035,0.49585,0.158479,631,0.097122,1
1833,0.057354,0.630795,0.167778,900,0.129542,1
1881,0.082318,0.509631,0.167017,952,0.112138,1
1577,0.130268,0.951786,0.332924,814,0.246079,1
1019,0.012605,0.772072,0.21124,516,0.202837,1
383,0.008369,0.608432,0.152284,197,0.146705,1
461,0.12504,0.35956,0.1841,239,0.10074,1
1689,0.025211,0.228925,0.071754,878,0.054946,0
337,0.105623,0.543127,0.210227,176,0.139812,1
1015,0.137147,0.383628,0.213693,482,0.122262,1
875,0.03613,0.949954,0.256293,437,0.232206,1
1448,0.140407,0.47545,0.198047,717,0.104442,1
752,0.121422,0.792467,0.281726,394,0.200778,1
1435,0.102694,0.427016,0.177931,725,0.109469,1
1065,0.080011,0.453536,0.185118,551,0.131777,1
1784,0.033411,0.009755,0.018223,878,0,0
455,0.087375,0.996312,0.31746,252,0.25921,1
1546,0.006885,0.266456,0.067371,757,0.062781,0
1471,0.061655,0.502962,0.131436,738,0.090333,1
1667,0.096319,0.974929,0.273041,868,0.208829,1
1031,0.133237,0.308557,0.167308,520,0.078483,1
710,0.029247,0.02242,0.032738,336,0.01324,0
1083,0.006269,0.133713,0.042202,545,0.038023,0
1949,0.000537,0.686542,0.156283,947,0.155925,1
470,0.122339,0.577711,0.165323,248,0.083763,1
1357,0.054269,0.414137,0.139535,688,0.103355,1
526,0.017453,0.979579,0.221374,262,0.209739,1
1570,0.120642,0.970041,0.279188,788,0.19876,1
905,0.014964,0.19041,0.045662,438,0.035686,0
1732,0.083627,0.569085,0.203252,861,0.147501,1
410,0.097086,0.656476,0.221698,212,0.156974,1
335,0.135253,0.088749,0.097561,164,0.007392,0
1907,0.064986,0.28786,0.129968,931,0.086643,0
739,0.101862,0.165821,0.104348,345,0.03644,0
261,0.002194,0.563515,0.142857,133,0.141395,1
1689,0.077998,0.73557,0.235227,880,0.183229,1
887,0.06654,0.72588,0.225597,461,0.181236,1
1852,0.044578,0.077922,0.045359,948,0.01564,0
932,0.137956,0.210269,0.129817,493,0.037847,0
1537,0.098879,0.702198,0.218466,769,0.152546,1
1200,0.084813,0.240105,0.136519,586,0.079977,0
1016,0.019671,0.839606,0.201521,526,0.188407,1
1023,0.102106,0.559929,0.223108,502,0.155037,1
577,0.068594,0.079072,0.054054,259,0.008325,0
1500,0.105072,0.425632,0.190678,708,0.12063,1
1098,0.110453,0.81578,0.239171,531,0.165536,1
102,0.123527,0.742766,0.08,50,0,1
855,0.066791,0.60996,0.182898,421,0.13837,1
871,0.131526,0.265355,0.145238,420,0.057554,0
1783,0.054808,0.908855,0.261556,887,0.225017,1
911,0.099501,0.055185,0.079186,442,0.012852,0
1178,0.053748,0.305396,0.119328,595,0.083496,1
257,0.133877,0.54989,0.287879,132,0.198627,1
845,0.063601,0.345816,0.119438,427,0.077037,1
640,0.031496,0.807032,0.213483,356,0.192486,1
1047,0.147569,0.631584,0.241245,514,0.142866,1
1808,0.045152,0.277762,0.095949,938,0.065848,0
1874,0.136321,0.482955,0.192821,975,0.10194,1
645,0.125894,0.22106,0.115016,313,0.031087,0
1265,0.08064,0.352479,0.137715,639,0.083955,1
1914,0.0427,0.768894,0.217391,943,0.188925,1
535,0.010415,0.393878,0.098485,264,0.091541,1
933,0.037976,0.592225,0.147368,475,0.122051,1
1050,0.133092,0.592358,0.205829,549,0.117101,1
106,0.04251,0.818898,0.156863,51,0.128523,1
985,0.034992,0.310606,0.105042,476,0.081714,1
330,0.008551,0.192614,0.042945,163,0.037244,0
690,0.077624,0.964768,0.25072,347,0.198971,1
319,0.081722,0.430819,0.168675,166,0.114193,1
1499,0.103174,0.046803,0.078534,764,0.009751,0
1686,0.130078,0.818643,0.254971,855,0.168252,1
610,0.015753,0.033421,0.009317,322,0,0
176,0.055914,0.619463,0.186047,86,0.148771,1
1036,0.092282,0.400014,0.167653,507,0.106131,1
318,0.028674,0.820847,0.203488,172,0.184372,1
938,0.040646,0.940125,0.235174,489,0.208076,1
1134,0.119282,0.084425,0.089928,556,0.010406,0
987,0.005153,0.177928,0.058,500,0.054565,0
1092,0.13401,0.709369,0.231465,553,0.142124,1
1177,0.117674,0.647282,0.253782,595,0.175332,1
410,0.048697,0.042038,0.043269,208,0.010805,0
1398,0.052039,0.318864,0.115057,704,0.080364,1
1370,0.036507,0.396168,0.137931,725,0.113593,1
371,0.001108,0.20066,0.060241,166,0.059502,0
924,0.105992,0.586708,0.218679,439,0.148018,1
648,0.119347,0.375124,0.200658,304,0.121093,1
855,0.027505,0.142813,0.042056,428,0.02372,0
1569,0.059767,0.906256,0.248111,794,0.208266,1
1233,0.068154,0.308441,0.133013,624,0.087577,1
1825,0.013403,0.032327,0.017354,922,0.008419,0
1181,0.043496,0.811544,0.25724,587,0.228243,1
184,0.04343,0.822738,0.263158,95,0.234204,1
1452,0.128542,0.987505,0.309958,713,0.224263,1
239,0.01593,0.156452,0.041322,121,0.030702,0
749,0.035487,0.848125,0.257143,350,0.233485,1
1875,0.068129,0.444347,0.150106,946,0.104687,1
1981,0.020789,0.308165,0.089178,998,0.075319,1
381,0.030355,0.276232,0.062176,193,0.04194,0
1972,0.14322,0.054822,0.124383,1013,0.028903,0
1961,0.130269,0.248791,0.154872,975,0.068026,0
1769,0.019169,0.6381,0.171669,833,0.158889,1
1674,0.040788,0.02919,0.047619,840,0.020427,0
242,0.130521,0.280506,0.160584,137,0.07357,0
329,0.052648,0.039094,0.058824,153,0.023725,0
1266,0.066264,0.477008,0.161342,626,0.117166,1
294,0.027378,0.905002,0.181159,138,0.162908,1
576,0.082039,0.654766,0.215488,297,0.160796,1
1957,0.021778,0.117834,0.034197,965,0.019678,0
1830,0.078563,0.767914,0.232279,917,0.179904,1
584,0.13781,0.565741,0.27907,301,0.187196,1
1124,0.071582,0.487174,0.141608,572,0.093887,1
1124,0.1232,0.940881,0.279773,529,0.19764,1
599,0.086116,0.043412,0.099315,292,0.041905,0
549,0.055085,0.068882,0.05694,281,0.020216,0
931,0.141315,0.765311,0.275424,472,0.181214,1
1241,0.149529,0.840813,0.3024,625,0.202714,1
1629,0.04879,0.60551,0.196407,835,0.163881,1
1696,0.148315,0.298774,0.168019,863,0.069142,0
138,0.147616,0.421808,0.130435,69,0.032024,1
1348,0.047821,0.701255,0.222222,711,0.190342,1
1271,0.06836,0.829622,0.246057,634,0.200483,1
188,0.006134,0.94916,0.225806,93,0.221717,1
1686,0.002407,0.907154,0.251202,832,0.249597,1
1231,0.023727,0.756313,0.2304,625,0.214582,1
1466,0.040263,0.823098,0.220506,712,0.193663,1
1356,0.13376,0.579001,0.245926,675,0.156753,1
735,0.049107,0.995856,0.278646,384,0.245908,1
481,0.107555,0.128203,0.110656,244,0.038952,0
818,0.142008,0.319895,0.185714,420,0.091042,1
1548,0.078945,0.761135,0.241744,757,0.189114,1
1310,0.125906,0.264783,0.152568,662,0.06863,0
1291,0.062353,0.110341,0.047546,652,0.005977,0
347,0.038281,0.684009,0.169697,165,0.144176,1
118,0.115859,0.08394,0.037736,53,0,0
1369,0.096519,0.512266,0.182764,673,0.118418,1
1907,0.09918,0.134521,0.089536,927,0.023416,0
781,0.049505,0.614814,0.166667,384,0.133663,1
947,0.074461,0.04787,0.038544,467,0,0
1920,0.058485,0.128759,0.060762,971,0.021772,0
541,0.135524,0.754658,0.272401,279,0.182052,1
1092,0.139724,0.19024,0.129771,524,0.036621,0
263,0.016973,0.582014,0.180451,133,0.169136,1
601,0.10626,0.523671,0.179153,307,0.108313,1
811,0.039382,0.485622,0.157895,399,0.13164,1
1403,0.107253,0.511988,0.205539,686,0.134037,1
685,0.038356,0.088915,0.02907,344,0.003499,0
975,0.066755,0.664163,0.194499,509,0.149996,1
666,0.061508,0.26626,0.090643,342,0.049638,0
368,0.122502,0.788699,0.215789,190,0.134122,1
1607,0.052818,0.446483,0.133657,823,0.098445,1
1379,0.137003,0.54311,0.211864,708,0.120529,1
1327,0.015589,0.879371,0.234848,660,0.224456,1
1208,0.035221,0.251697,0.066129,620,0.042649,0
352,0.035434,0.042067,0.034091,176,0.010468,0
1079,0.038361,0.951325,0.25,524,0.224426,1
1446,0.089724,0.266449,0.117403,724,0.057587,0
1039,0.05843,0.66189,0.161959,531,0.123005,1
1475,0.068659,0.896423,0.283747,726,0.237974,1
725,0.148314,0.980426,0.335979,378,0.237103,1
1077,0.123769,0.350088,0.180422,521,0.097909,1
823,0.064885,0.79903,0.246341,410,0.203085,1
1992,0.112246,0.553174,0.177579,1008,0.102748,1
440,0.019385,0.619075,0.18894,217,0.176017,1
638,0.04835,0.50915,0.148734,316,0.116501,1
1394,0.139932,0.940964,0.300412,729,0.207124,1
211,0.146845,0.947944,0.295238,105,0.197342,1
1074,0.129072,0.700199,0.194707,529,0.108659,1
154,0.096677,0.625071,0.191781,73,0.12733,1
1103,0.121752,0.038161,0.076923,546,0,0
709,0.021328,0.126463,0.04507,355,0.030852,0
461,0.060416,0.424903,0.101266,237,0.060988,1
1046,0.089559,0.009203,0.06383,564,0.004124,0
729,0.089227,0.127915,0.073446,354,0.013962,0
248,0.04086,0.264342,0.110169,118,0.08293,0
1112,0.094705,0.275397,0.124334,563,0.061197,0
1175,0.04262,0.41531,0.113761,545,0.085348,1
1358,0.112912,0.144147,0.105183,656,0.029908,0
1812,0.071819,0.766333,0.24333,937,0.195451,1
1435,0.081093,0.847476,0.254717,742,0.200655,1
1614,0.141624,0.887831,0.292079,808,0.197663,1
1331,0.146453,0.281492,0.164363,651,0.066727,0
1378,0.120865,0.038186,0.073795,664,0,0
1608,0.065206,0.28713,0.109771,829,0.0663,0
1357,0.067628,0.528145,0.166163,662,0.121078,1
1054,0.07745,0.829701,0.233028,545,0.181394,1
1488,0.115316,0.880024,0.266758,731,0.18988,1
1935,0.109581,0.869775,0.266736,956,0.193682,1
1039,0.041727,0.108611,0.051823,521,0.024005,0
529,0.068162,0.25014,0.104089,269,0.058648,0
863,0.10157,0.783922,0.289352,432,0.221638,1
127,0.011247,0.659758,0.265625,64,0.258127,1
682,0.016062,0.397458,0.126074,349,0.115366,1
1786,0.123634,0.999698,0.342825,878,0.260402,1
289,0.139412,0.341617,0.191781,146,0.09884,1
1788,0.026836,0.829372,0.214206,901,0.196316,1
1168,0.137511,0.533533,0.204152,578,0.112478,1
705,0.128325,0.463389,0.162393,351,0.076843,1
998,0.022016,0.146278,0.044444,495,0.029767,0
1770,0.021955,0.95437,0.234498,887,0.219862,1
326,0.073629,0.549054,0.150838,179,0.101752,1
1175,0.118055,0.599982,0.19967,606,0.120967,1
609,0.073694,0.774828,0.249135,289,0.200005,1
1128,0.123292,0.276454,0.120841,571,0.038646,0
1596,0.019914,0.088649,0.031363,829,0.018087,0
1851,0.0371,0.123027,0.06129,930,0.036557,0
585,0.109283,0.65995,0.225352,284,0.152497,1
1361,0.076363,0.692568,0.207407,675,0.156499,1
909,0.06146,0.332763,0.113043,460,0.07207,1
1055,0.12536,0.067761,0.104854,515,0.021281,0
406,0.020986,0.172501,0.055556,198,0.041565,0
1728,0.061226,0.954066,0.278375,837,0.237558,1
422,0.135501,0.882866,0.302326,215,0.211992,1
175,0.136544,0.49919,0.105882,85,0.014853,1
1537,0.055059,0.134649,0.07947,755,0.042764,0
871,0.063996,0.815356,0.281465,437,0.238801,1
226,0.01143,0.506657,0.104762,105,0.097142,1
1394,0.032108,0.441312,0.120235,682,0.098829,1
641,0.00265,0.613878,0.160772,311,0.159005,1
1955,0.080013,0.672551,0.200617,972,0.147275,1
1964,0.14824,0.27301,0.160396,1010,0.061569,0
1146,0.021967,0.599546,0.158559,555,0.143914,1
1004,0.142508,0.156817,0.120623,514,0.025617,0
945,0.061069,0.998419,0.282511,446,0.241798,1
1252,0.007547,0.528969,0.14441,644,0.139379,1
1828,0.02405,0.553477,0.151125,933,0.135092,1
1318,0.067971,0.982524,0.262346,648,0.217032,1
288,0.030719,0.536922,0.129252,147,0.108772,1
472,0.100294,0.531762,0.216867,249,0.150005,1
1296,0.035483,0.663248,0.194662,637,0.171007,1
802,0.116233,0.585827,0.220379,422,0.142891,1
1011,0.031421,0.580418,0.148594,498,0.127647,1
861,0.088099,0.013001,0.060948,443,0.002216,0
1232,0.078382,0.696502,0.2288,625,0.176545,1
538,0.120524,0.48206,0.223827,277,0.143477,1
240,0.091211,0.067517,0.063492,126,0.002684,0
544,0.077268,0.162523,0.084806,283,0.033293,0
1369,0.135819,0.055658,0.087667,673,0,0
1255,0.132198,0.317472,0.161631,662,0.073499,1
1638,0.132348,0.244598,0.144578,830,0.056346,0
306,0.035529,0.965713,0.303226,155,0.27954,1
369,0.10777,0.789713,0.255102,196,0.183255,1
345,0.096024,0.282686,0.131868,182,0.067852,0
1169,0.127355,0.822635,0.309783,552,0.224879,1
1189,0.094783,0.684099,0.221269,583,0.158081,1
402,0.028795,0.435806,0.15311,209,0.133913,1
954,0.04308,0.899725,0.218107,486,0.189387,1
197,0.072716,0.03451,0.06422,109,0.015743,0
1263,0.083033,0.578611,0.207812,640,0.152457,1
1183,0.06404,0.677594,0.218914,571,0.176221,1
151,0.12927,0.81995,0.289474,76,0.203294,1
268,0.127834,0.611752,0.208333,144,0.123111,1
1440,0.112374,0.530359,0.177839,731,0.102922,1
1809,0.066807,0.49587,0.153094,921,0.108557,1
1715,0.114347,0.433752,0.189376,866,0.113145,1
1178,0.128822,0.605918,0.203767,584,0.117886,1
1096,0.090895,0.215038,0.103053,524,0.042456,0
1636,0.09087,0.574247,0.183599,817,0.123019,1
1698,0.035205,0.431926,0.130486,843,0.107016,1
1823,0.053263,0.706893,0.214203,859,0.178694,1
859,0.102777,0.696794,0.196602,412,0.128084,1
1004,0.135309,0.885987,0.291089,505,0.200883,1
250,0.103113,0.253659,0.130769,130,0.062027,0
432,0.051311,0.30703,0.085714,210,0.051507,1
817,0.117982,0.630386,0.216545,411,0.137891,1
1638,0.072133,0.153946,0.094711,813,0.046622,0
948,0.053996,0.674368,0.208333,456,0.172336,1
1216,0.052792,0.523233,0.179487,624,0.144293,1
1745,0.119962,0.087094,0.095843,866,0.015868,0
1004,0.128359,0.631338,0.237395,476,0.151822,1
736,0.049035,0.512724,0.141333,375,0.108643,1
1488,0.030804,0.272203,0.077428,762,0.056892,0
699,0.080478,0.373253,0.129213,356,0.075562,1
838,0.126548,0.409925,0.189189,407,0.104824,1
1788,0.015923,0.948561,0.245011,902,0.234395,1
931,0.073147,0.920084,0.272532,466,0.223767,1
577,6.80E-05,0.123919,0.017123,292,0.017078,0
1686,0.088842,0.473325,0.154578,841,0.09535,1
1321,0.038826,0.214941,0.08855,655,0.062665,0
1559,0.055849,0.272446,0.115136,773,0.077903,0
720,0.04817,0.607601,0.19337,362,0.161257,1
1586,0.073755,0.024775,0.055844,770,0.006674,0
1908,0.102078,0.84524,0.263048,958,0.194996,1
410,0.014963,0.526955,0.125628,199,0.115653,1
460,0.098142,0.779782,0.208889,225,0.143461,1
1172,0.041788,0.156228,0.05,580,0.022142,0
1476,0.112509,0.719205,0.239554,718,0.164548,1
100,0.015996,0.981237,0.347826,46,0.337162,1
1145,0.11948,0.564335,0.211765,595,0.132111,1
342,0.103648,0.774509,0.255814,172,0.186715,1
1960,0.014716,0.750348,0.203796,1001,0.193986,1
1480,0.13311,0.559579,0.229947,748,0.141206,1
1989,0.011269,0.736744,0.18457,1024,0.177057,1
514,0.020537,0.471396,0.135135,259,0.121444,1
1608,0.028107,0.703482,0.197855,839,0.179117,1
826,0.028649,0.10784,0.033816,414,0.014717,0
296,0.137344,0.543248,0.211921,151,0.120358,1
1012,0.06143,0.566336,0.20751,506,0.166556,1
991,0.024189,0.456263,0.143137,510,0.127011,1
1051,0.082205,0.128469,0.102616,497,0.047813,0
1724,0.111502,0.427908,0.16041,879,0.086075,1
631,0.146767,0.987939,0.305994,317,0.208149,1
1313,0.08972,0.31775,0.147975,642,0.088161,1
478,0.017765,0.995455,0.207547,265,0.195704,1
1770,0.018954,0.764363,0.195376,865,0.18274,1
970,0.138901,0.332366,0.155789,475,0.063189,1
1619,0.114909,0.634749,0.245839,781,0.169233,1
611,0.022178,0.197445,0.059016,305,0.044231,0
694,0.118783,0.112451,0.104938,324,0.02575,0
1968,0.014607,0.794126,0.198942,945,0.189204,1
470,0.05617,0.763974,0.191964,224,0.154518,1
1167,0.00316,0.469553,0.130435,598,0.128328,1
713,0.146238,0.707106,0.237968,374,0.140476,1
841,0.050986,0.482589,0.167043,443,0.133052,1
1422,0.018703,0.642899,0.165254,708,0.152786,1
1586,0.12171,0.088791,0.109863,801,0.028723,0
1014,0.062597,0.60385,0.229287,519,0.187556,1
1312,0.093092,0.951976,0.265842,647,0.203781,1
183,0.129298,0.051747,0.09434,106,0.008141,0
544,0.039099,0.892571,0.236162,271,0.210097,1
1511,0.080745,0.363467,0.154255,752,0.100425,1
1365,0.024885,0.351273,0.092676,669,0.076086,1
184,0.12764,0.694587,0.268817,93,0.183724,1
1794,0.048066,0.89824,0.265993,891,0.233949,1
878,0.073059,0.158198,0.09713,453,0.048424,0
677,0.108617,0.432214,0.168142,339,0.09573,1
978,0.135554,0.111592,0.124211,475,0.033841,0
850,0.052192,0.242175,0.100737,407,0.065943,0
1056,0.012739,0.554965,0.143133,517,0.134641,1
412,0.078561,0.971456,0.28436,211,0.231986,1
364,0.00198,0.340253,0.102151,186,0.10083,1
1981,0.058885,0.029222,0.039755,981,0.000499,0
1521,0.061229,0.750924,0.216509,739,0.175689,1
786,0.069896,0.012324,0.054131,351,0.007534,0
1714,0.061253,0.289666,0.129736,871,0.088901,0
1612,0.110716,0.579588,0.216898,793,0.143087,1
1426,0.035541,0.04555,0.038737,697,0.015044,0
1471,0.077903,0.68992,0.216438,730,0.164503,1
1907,0.048744,0.323039,0.111801,966,0.079305,1
1685,0.09319,0.191803,0.118582,818,0.056455,0
589,0.063294,0.06893,0.075085,293,0.032889,0
1481,0.030942,0.805997,0.213137,746,0.192509,1
405,0.089068,0.160482,0.065116,215,0.005737,0
1055,0.037163,0.915031,0.247232,542,0.222457,1
227,0.05947,0.077759,0.053097,113,0.013451,0
422,0.062364,0.31444,0.157895,209,0.116319,1
1471,0.134758,0.922065,0.299731,744,0.209893,1
806,0.110903,0.455563,0.195122,410,0.121187,1
408,0.094402,0.008618,0.071429,196,0.008494,0
1961,0.016859,0.105742,0.03791,976,0.02667,0
1883,0.046366,0.405925,0.137234,940,0.106323,1
535,0.007464,0.94389,0.223443,273,0.218467,1
1237,0.080861,0.04191,0.05627,622,0.002363,0
658,0.017673,0.906259,0.244186,344,0.232404,1
1628,0.004358,0.428585,0.106329,790,0.103424,1
1407,0.053513,0.560854,0.177941,680,0.142266,1
926,0.111614,0.418058,0.18552,442,0.111111,1
1869,0.063866,0.435579,0.166844,941,0.124267,1
1496,0.012992,0.633268,0.174202,752,0.165541,1
387,0.080999,0.594932,0.259067,193,0.205068,1
943,0.067425,0.677224,0.205128,468,0.160178,1
1677,0.144142,0.21155,0.168734,806,0.07264,0
1124,0.020585,0.861373,0.273205,571,0.259481,1
289,0.10242,0.791848,0.280822,146,0.212542,1
1570,0.108084,0.073305,0.094994,779,0.022937,0
1014,0.127273,0.38163,0.174349,499,0.0895,1
552,0.126993,0.276081,0.143939,264,0.059277,0
1650,0.060638,0.124529,0.06927,794,0.028845,0
1781,0.112125,0.692395,0.193548,868,0.118799,1
1217,0.058745,0.96015,0.321086,626,0.281923,1
1461,0.134205,0.116205,0.103586,753,0.014115,0
558,0.105742,0.179371,0.126761,284,0.056266,0
1519,0.006348,0.545031,0.118598,742,0.114366,1
1819,0.028271,0.870099,0.242842,943,0.223995,1
552,0.135623,0.914322,0.340659,273,0.250244,1
1892,0.084502,0.436749,0.164835,1001,0.1085,1
271,0.116564,0.262794,0.15,140,0.072291,0
947,0.127647,0.472083,0.197556,491,0.112458,1
238,0.007173,0.777589,0.127273,110,0.122491,1
950,0.016371,0.053509,0.02008,498,0.009166,0
1329,0.140639,0.801404,0.259317,644,0.165558,1
1754,0.0913,0.039673,0.050171,877,0,0
385,0.10791,0.428036,0.163934,183,0.091994,1
1786,0.059194,0.982371,0.283474,829,0.244011,1
1999,0.036287,0.886646,0.255814,989,0.231623,1
226,0.014982,0.113488,0.046729,107,0.036741,0
1926,0.032115,0.770221,0.20102,980,0.17961,1
1823,0.015403,0.04993,0.016779,894,0.00651,0
155,0.139141,0.918826,0.325581,86,0.232821,1
220,0.13069,0.415419,0.158879,107,0.071752,1
1478,0.113204,0.880218,0.271638,751,0.196168,1
898,0.003315,0.163357,0.04185,454,0.03964,0
595,0.07823,0.760422,0.210526,304,0.158373,1
868,0.035958,0.066529,0.046512,430,0.02254,0
748,0.011313,0.660545,0.16285,393,0.155308,1
1953,0.00314,0.801244,0.200405,988,0.198312,1
556,0.107515,0.452012,0.133574,277,0.061897,1
268,0.05685,0.877043,0.280303,132,0.242403,1
1678,0.088315,0.931381,0.287787,827,0.22891,1
1696,0.116167,0.395246,0.171395,846,0.09395,1
1799,0.067244,0.859987,0.27253,921,0.2277,1
1946,0.019383,0.401427,0.117526,970,0.104604,1
176,0.141503,0.736418,0.244444,90,0.150109,1
1561,0.097022,0.898954,0.268991,803,0.20431,1
613,0.029852,0.661214,0.166144,319,0.146243,1
901,0.102414,0.229177,0.107368,475,0.039092,0
952,0.064251,0.086156,0.053533,467,0.010699,0
1973,0.118872,0.204689,0.128703,979,0.049454,0
1091,0.108004,0.259645,0.122966,553,0.050963,0
523,0.039169,0.708633,0.170455,264,0.144342,1
266,0.111085,0.849257,0.307692,130,0.233636,1
1219,0.082569,0.08704,0.071786,599,0.016741,0
1677,0.100919,0.986039,0.336449,856,0.269169,1
1450,0.059285,0.083183,0.054645,732,0.015121,0
1875,0.015531,0.580873,0.159483,928,0.149128,1
179,0.005393,0.579941,0.142857,91,0.139262,1
865,0.118775,0.825589,0.279279,444,0.200096,1
1262,0.042156,0.007803,0.038339,626,0.010235,0
1729,0.088382,0.440137,0.149533,856,0.090611,1
694,0.126153,0.047101,0.10452,354,0.020418,0
1385,0.142532,0.464678,0.20887,699,0.113849,1
495,0.145485,0.475595,0.237903,248,0.140913,1
1224,0.120839,0.028478,0.084602,591,0.004043,0
